President;Date;Approve;Disapprove;Inaug;Days
Obama;08/02/2015;47;49;1/20/09;2385
Obama;08/01/2015;47;48;1/20/09;2384
Obama;7/31/2015;46;49;1/20/09;2383
Obama;7/30/2015;47;48;1/20/09;2382
Obama;7/29/2015;45;49;1/20/09;2381
Obama;7/28/2015;46;49;1/20/09;2380
Obama;7/27/2015;44;50;1/20/09;2379
Obama;7/26/2015;46;49;1/20/09;2378
Obama;7/25/2015;46;49;1/20/09;2377
Obama;7/24/2015;46;49;1/20/09;2376
Obama;7/23/2015;46;49;1/20/09;2375
Obama;7/22/2015;45;50;1/20/09;2374
Obama;7/21/2015;46;49;1/20/09;2373
Obama;7/20/2015;45;50;1/20/09;2372
Obama;7/19/2015;47;48;1/20/09;2371
Obama;7/18/2015;46;48;1/20/09;2370
Obama;7/17/2015;47;47;1/20/09;2369
Obama;7/16/2015;46;48;1/20/09;2368
Obama;7/15/2015;45;49;1/20/09;2367
Obama;7/14/2015;46;49;1/20/09;2366
Obama;7/13/2015;46;49;1/20/09;2365
Obama;07/12/2015;47;48;1/20/09;2364
Obama;07/11/2015;45;49;1/20/09;2363
Obama;07/10/2015;46;50;1/20/09;2362
Obama;07/09/2015;44;51;1/20/09;2361
Obama;07/08/2015;46;50;1/20/09;2360
Obama;07/07/2015;47;48;1/20/09;2359
Obama;07/06/2015;48;47;1/20/09;2358
Obama;07/05/2015;46;48;1/20/09;2357
Obama;07/03/2015;45;50;1/20/09;2355
Obama;07/02/2015;44;51;1/20/09;2354
Obama;07/01/2015;45;51;1/20/09;2353
Obama;6/30/2015;46;50;1/20/09;2352
Obama;6/29/2015;46;50;1/20/09;2351
Obama;6/28/2015;48;47;1/20/09;2350
Obama;6/27/2015;47;49;1/20/09;2349
Obama;6/26/2015;47;49;1/20/09;2348
Obama;6/25/2015;46;50;1/20/09;2347
Obama;6/24/2015;46;49;1/20/09;2346
Obama;6/23/2015;46;48;1/20/09;2345
Obama;6/22/2015;45;49;1/20/09;2344
Obama;6/21/2015;45;50;1/20/09;2343
Obama;6/20/2015;44;50;1/20/09;2342
Obama;6/19/2015;44;50;1/20/09;2341
Obama;6/18/2015;44;50;1/20/09;2340
Obama;6/17/2015;44;50;1/20/09;2339
Obama;6/16/2015;47;47;1/20/09;2338
Obama;6/15/2015;46;48;1/20/09;2337
Obama;6/14/2015;47;48;1/20/09;2336
Obama;6/13/2015;45;49;1/20/09;2335
Obama;06/12/2015;45;49;1/20/09;2334
Obama;06/11/2015;44;51;1/20/09;2333
Obama;06/10/2015;43;51;1/20/09;2332
Obama;06/09/2015;45;49;1/20/09;2331
Obama;06/08/2015;49;46;1/20/09;2330
Obama;06/07/2015;46;48;1/20/09;2329
Obama;06/06/2015;46;50;1/20/09;2328
Obama;06/05/2015;45;50;1/20/09;2327
Obama;06/04/2015;46;50;1/20/09;2326
Obama;06/03/2015;47;49;1/20/09;2325
Obama;06/01/2015;47;48;1/20/09;2323
Obama;5/31/2015;49;47;1/20/09;2322
Obama;5/30/2015;47;49;1/20/09;2321
Obama;5/29/2015;47;48;1/20/09;2320
Obama;5/28/2015;45;49;1/20/09;2319
Obama;5/27/2015;45;49;1/20/09;2318
Obama;5/26/2015;44;51;1/20/09;2317
Obama;5/25/2015;47;49;1/20/09;2316
Obama;5/24/2015;49;47;1/20/09;2315
Obama;5/23/2015;49;47;1/20/09;2314
Obama;5/22/2015;45;50;1/20/09;2313
Obama;5/21/2015;42;53;1/20/09;2312
Obama;5/20/2015;43;51;1/20/09;2311
Obama;5/19/2015;46;49;1/20/09;2310
Obama;5/18/2015;48;47;1/20/09;2309
Obama;5/17/2015;48;47;1/20/09;2308
Obama;5/16/2015;48;48;1/20/09;2307
Obama;5/15/2015;47;49;1/20/09;2306
Obama;5/14/2015;46;50;1/20/09;2305
Obama;5/13/2015;45;49;1/20/09;2304
Obama;05/12/2015;46;48;1/20/09;2303
Obama;05/11/2015;46;48;1/20/09;2302
Obama;05/10/2015;47;47;1/20/09;2301
Obama;05/09/2015;46;49;1/20/09;2300
Obama;05/08/2015;46;49;1/20/09;2299
Obama;05/07/2015;48;47;1/20/09;2298
Obama;05/06/2015;48;47;1/20/09;2297
Obama;05/05/2015;47;49;1/20/09;2296
Obama;05/04/2015;46;49;1/20/09;2295
Obama;05/03/2015;46;49;1/20/09;2294
Obama;05/02/2015;48;48;1/20/09;2293
Obama;05/01/2015;47;49;1/20/09;2292
Obama;4/30/2015;49;47;1/20/09;2291
Obama;4/29/2015;49;47;1/20/09;2290
Obama;4/28/2015;49;47;1/20/09;2289
Obama;4/27/2015;46;48;1/20/09;2288
Obama;4/26/2015;46;48;1/20/09;2287
Obama;4/25/2015;46;48;1/20/09;2286
Obama;4/24/2015;47;48;1/20/09;2285
Obama;4/23/2015;45;49;1/20/09;2284
Obama;4/22/2015;44;50;1/20/09;2283
Obama;4/21/2015;45;50;1/20/09;2282
Obama;4/20/2015;46;50;1/20/09;2281
Obama;4/19/2015;45;51;1/20/09;2280
Obama;4/18/2015;44;51;1/20/09;2279
Obama;4/17/2015;45;51;1/20/09;2278
Obama;4/16/2015;47;50;1/20/09;2277
Obama;4/15/2015;47;50;1/20/09;2276
Obama;4/14/2015;46;49;1/20/09;2275
Obama;4/13/2015;45;50;1/20/09;2274
Obama;04/12/2015;47;49;1/20/09;2273
Obama;04/11/2015;48;48;1/20/09;2272
Obama;04/10/2015;49;47;1/20/09;2271
Obama;04/09/2015;47;49;1/20/09;2270
Obama;04/08/2015;48;48;1/20/09;2269
Obama;04/07/2015;46;49;1/20/09;2268
Obama;04/06/2015;49;46;1/20/09;2267
Obama;04/04/2015;47;47;1/20/09;2265
Obama;04/03/2015;50;46;1/20/09;2264
Obama;04/02/2015;48;48;1/20/09;2263
Obama;04/01/2015;46;49;1/20/09;2262
Obama;3/31/2015;45;49;1/20/09;2261
Obama;3/30/2015;47;48;1/20/09;2260
Obama;3/29/2015;49;46;1/20/09;2259
Obama;3/28/2015;48;47;1/20/09;2258
Obama;3/27/2015;47;49;1/20/09;2257
Obama;3/26/2015;45;51;1/20/09;2256
Obama;3/25/2015;44;52;1/20/09;2255
Obama;3/24/2015;45;50;1/20/09;2254
Obama;3/23/2015;45;50;1/20/09;2253
Obama;3/22/2015;44;51;1/20/09;2252
Obama;3/21/2015;43;52;1/20/09;2251
Obama;3/20/2015;44;51;1/20/09;2250
Obama;3/19/2015;46;49;1/20/09;2249
Obama;3/18/2015;46;48;1/20/09;2248
Obama;3/17/2015;47;48;1/20/09;2247
Obama;3/16/2015;47;48;1/20/09;2246
Obama;3/15/2015;48;47;1/20/09;2245
Obama;3/14/2015;48;47;1/20/09;2244
Obama;3/13/2015;48;47;1/20/09;2243
Obama;03/12/2015;47;48;1/20/09;2242
Obama;03/11/2015;46;49;1/20/09;2241
Obama;03/10/2015;45;50;1/20/09;2240
Obama;03/09/2015;46;49;1/20/09;2239
Obama;03/08/2015;47;49;1/20/09;2238
Obama;03/07/2015;47;49;1/20/09;2237
Obama;03/06/2015;45;50;1/20/09;2236
Obama;03/05/2015;45;50;1/20/09;2235
Obama;03/04/2015;46;49;1/20/09;2234
Obama;03/03/2015;48;47;1/20/09;2233
Obama;03/02/2015;49;47;1/20/09;2232
Obama;03/01/2015;47;48;1/20/09;2231
Obama;2/28/2015;44;51;1/20/09;2230
Obama;2/27/2015;42;53;1/20/09;2229
Obama;2/26/2015;43;51;1/20/09;2228
Obama;2/25/2015;43;52;1/20/09;2227
Obama;2/24/2015;45;51;1/20/09;2226
Obama;2/23/2015;45;51;1/20/09;2225
Obama;2/22/2015;46;48;1/20/09;2224
Obama;2/21/2015;45;50;1/20/09;2223
Obama;2/20/2015;45;50;1/20/09;2222
Obama;2/19/2015;44;51;1/20/09;2221
Obama;2/18/2015;47;49;1/20/09;2220
Obama;2/17/2015;48;48;1/20/09;2219
Obama;2/16/2015;50;47;1/20/09;2218
Obama;2/15/2015;49;48;1/20/09;2217
Obama;2/14/2015;48;48;1/20/09;2216
Obama;2/13/2015;47;49;1/20/09;2215
Obama;02/12/2015;47;49;1/20/09;2214
Obama;02/11/2015;46;49;1/20/09;2213
Obama;02/10/2015;46;49;1/20/09;2212
Obama;02/09/2015;46;49;1/20/09;2211
Obama;02/08/2015;46;49;1/20/09;2210
Obama;02/07/2015;45;50;1/20/09;2209
Obama;02/06/2015;46;49;1/20/09;2208
Obama;02/05/2015;45;50;1/20/09;2207
Obama;02/03/2015;45;50;1/20/09;2205
Obama;02/02/2015;46;49;1/20/09;2204
Obama;1/31/2015;47;47;1/20/09;2202
Obama;1/30/2015;49;46;1/20/09;2201
Obama;1/29/2015;49;47;1/20/09;2200
Obama;1/28/2015;47;49;1/20/09;2199
Obama;1/27/2015;49;46;1/20/09;2198
Obama;1/26/2015;48;46;1/20/09;2197
Obama;1/25/2015;50;45;1/20/09;2196
Obama;1/24/2015;48;48;1/20/09;2195
Obama;1/23/2015;48;49;1/20/09;2194
Obama;1/22/2015;47;49;1/20/09;2193
Obama;1/20/2015;46;48;1/20/09;2191
Obama;1/19/2015;45;49;1/20/09;2190
Obama;1/18/2015;44;51;1/20/09;2189
Obama;1/17/2015;46;50;1/20/09;2188
Obama;1/16/2015;47;49;1/20/09;2187
Obama;1/15/2015;48;47;1/20/09;2186
Obama;1/14/2015;46;48;1/20/09;2185
Obama;1/13/2015;46;48;1/20/09;2184
Obama;01/12/2015;47;48;1/20/09;2183
Obama;01/11/2015;46;48;1/20/09;2182
Obama;01/10/2015;44;50;1/20/09;2181
Obama;01/09/2015;44;50;1/20/09;2180
Obama;01/08/2015;44;49;1/20/09;2179
Obama;01/07/2015;46;47;1/20/09;2178
Obama;01/06/2015;45;48;1/20/09;2177
Obama;01/05/2015;46;48;1/20/09;2176
Obama;01/04/2015;44;49;1/20/09;2175
Obama;01/03/2015;46;48;1/20/09;2174
Obama;01/02/2015;48;47;1/20/09;2173
Obama;12/30/2014;47;48;1/20/09;2170
Obama;12/29/2014;48;48;1/20/09;2169
Obama;12/28/2014;45;50;1/20/09;2168
Obama;12/27/2014;46;49;1/20/09;2167
Obama;12/26/2014;43;51;1/20/09;2166
Obama;12/23/2014;43;50;1/20/09;2163
Obama;12/22/2014;44;51;1/20/09;2162
Obama;12/21/2014;47;49;1/20/09;2161
Obama;12/20/2014;47;49;1/20/09;2160
Obama;12/19/2014;45;50;1/20/09;2159
Obama;12/18/2014;43;52;1/20/09;2158
Obama;12/17/2014;42;52;1/20/09;2157
Obama;12/16/2014;42;52;1/20/09;2156
Obama;12/15/2014;43;52;1/20/09;2155
Obama;12/14/2014;44;51;1/20/09;2154
Obama;12/13/2014;43;52;1/20/09;2153
Obama;12/12/2014;44;51;1/20/09;2152
Obama;12/10/2014;42;53;1/20/09;2150
Obama;12/09/2014;44;51;1/20/09;2149
Obama;12/08/2014;44;52;1/20/09;2148
Obama;12/07/2014;44;51;1/20/09;2147
Obama;12/06/2014;43;51;1/20/09;2146
Obama;12/05/2014;41;52;1/20/09;2145
Obama;12/03/2014;42;52;1/20/09;2143
Obama;12/02/2014;41;53;1/20/09;2142
Obama;12/01/2014;45;50;1/20/09;2141
Obama;11/30/2014;45;50;1/20/09;2140
Obama;11/29/2014;44;51;1/20/09;2139
Obama;11/28/2014;43;53;1/20/09;2138
Obama;11/26/2014;41;54;1/20/09;2136
Obama;11/25/2014;44;52;1/20/09;2135
Obama;11/24/2014;43;52;1/20/09;2134
Obama;11/23/2014;43;52;1/20/09;2133
Obama;11/22/2014;42;54;1/20/09;2132
Obama;11/21/2014;41;55;1/20/09;2131
Obama;11/20/2014;41;54;1/20/09;2130
Obama;11/19/2014;42;53;1/20/09;2129
Obama;11/18/2014;42;52;1/20/09;2128
Obama;11/17/2014;43;51;1/20/09;2127
Obama;11/16/2014;44;51;1/20/09;2126
Obama;11/15/2014;44;51;1/20/09;2125
Obama;11/14/2014;42;53;1/20/09;2124
Obama;11/13/2014;42;52;1/20/09;2123
Obama;11/12/2014;41;53;1/20/09;2122
Obama;11/11/2014;42;52;1/20/09;2121
Obama;11/10/2014;39;56;1/20/09;2120
Obama;11/09/2014;40;55;1/20/09;2119
Obama;11/08/2014;39;56;1/20/09;2118
Obama;11/07/2014;40;55;1/20/09;2117
Obama;11/06/2014;41;54;1/20/09;2116
Obama;11/05/2014;41;53;1/20/09;2115
Obama;11/04/2014;43;51;1/20/09;2114
Obama;11/03/2014;42;53;1/20/09;2113
Obama;11/02/2014;41;54;1/20/09;2112
Obama;11/01/2014;40;54;1/20/09;2111
Obama;10/30/2014;41;54;1/20/09;2109
Obama;10/29/2014;43;52;1/20/09;2108
Obama;10/28/2014;42;53;1/20/09;2107
Obama;10/27/2014;42;53;1/20/09;2106
Obama;10/26/2014;42;52;1/20/09;2105
Obama;10/25/2014;43;52;1/20/09;2104
Obama;10/24/2014;43;53;1/20/09;2103
Obama;10/23/2014;42;54;1/20/09;2102
Obama;10/22/2014;40;54;1/20/09;2101
Obama;10/21/2014;41;54;1/20/09;2100
Obama;10/20/2014;40;54;1/20/09;2099
Obama;10/19/2014;40;55;1/20/09;2098
Obama;10/18/2014;40;55;1/20/09;2097
Obama;10/17/2014;42;53;1/20/09;2096
Obama;10/16/2014;43;51;1/20/09;2095
Obama;10/15/2014;42;52;1/20/09;2094
Obama;10/14/2014;40;55;1/20/09;2093
Obama;10/13/2014;41;54;1/20/09;2092
Obama;10/12/2014;42;53;1/20/09;2091
Obama;10/11/2014;42;54;1/20/09;2090
Obama;10/10/2014;39;57;1/20/09;2089
Obama;10/09/2014;39;56;1/20/09;2088
Obama;10/08/2014;40;55;1/20/09;2087
Obama;10/07/2014;44;51;1/20/09;2086
Obama;10/06/2014;44;50;1/20/09;2085
Obama;10/05/2014;44;50;1/20/09;2084
Obama;10/04/2014;42;53;1/20/09;2083
Obama;10/03/2014;41;55;1/20/09;2082
Obama;10/02/2014;42;54;1/20/09;2081
Obama;10/01/2014;42;54;1/20/09;2080
Obama;9/30/2014;44;52;1/20/09;2079
Obama;9/29/2014;43;52;1/20/09;2078
Obama;9/28/2014;43;52;1/20/09;2077
Obama;9/26/2014;42;53;1/20/09;2075
Obama;9/25/2014;42;52;1/20/09;2074
Obama;9/24/2014;42;53;1/20/09;2073
Obama;9/23/2014;44;51;1/20/09;2072
Obama;9/22/2014;44;51;1/20/09;2071
Obama;9/21/2014;45;50;1/20/09;2070
Obama;9/20/2014;42;53;1/20/09;2069
Obama;9/19/2014;40;55;1/20/09;2068
Obama;9/18/2014;42;53;1/20/09;2067
Obama;9/17/2014;42;53;1/20/09;2066
Obama;9/16/2014;43;53;1/20/09;2065
Obama;9/15/2014;41;55;1/20/09;2064
Obama;9/14/2014;41;54;1/20/09;2063
Obama;9/13/2014;41;54;1/20/09;2062
Obama;09/12/2014;40;54;1/20/09;2061
Obama;09/11/2014;41;54;1/20/09;2060
Obama;09/10/2014;40;54;1/20/09;2059
Obama;09/09/2014;42;52;1/20/09;2058
Obama;09/08/2014;42;52;1/20/09;2057
Obama;09/07/2014;42;53;1/20/09;2056
Obama;09/06/2014;40;53;1/20/09;2055
Obama;09/05/2014;38;54;1/20/09;2054
Obama;09/03/2014;38;54;1/20/09;2052
Obama;09/02/2014;39;54;1/20/09;2051
Obama;09/01/2014;42;52;1/20/09;2050
Obama;8/31/2014;42;51;1/20/09;2049
Obama;8/30/2014;42;51;1/20/09;2048
Obama;8/29/2014;41;52;1/20/09;2047
Obama;8/28/2014;41;53;1/20/09;2046
Obama;8/27/2014;40;54;1/20/09;2045
Obama;8/26/2014;41;53;1/20/09;2044
Obama;8/25/2014;42;51;1/20/09;2043
Obama;8/24/2014;42;51;1/20/09;2042
Obama;8/23/2014;40;52;1/20/09;2041
Obama;8/22/2014;41;53;1/20/09;2040
Obama;8/21/2014;43;50;1/20/09;2039
Obama;8/20/2014;44;50;1/20/09;2038
Obama;8/19/2014;43;51;1/20/09;2037
Obama;8/18/2014;42;51;1/20/09;2036
Obama;8/17/2014;41;53;1/20/09;2035
Obama;8/16/2014;41;53;1/20/09;2034
Obama;8/15/2014;41;53;1/20/09;2033
Obama;8/14/2014;42;51;1/20/09;2032
Obama;8/13/2014;40;53;1/20/09;2031
Obama;08/12/2014;42;53;1/20/09;2030
Obama;08/11/2014;41;55;1/20/09;2029
Obama;08/10/2014;43;52;1/20/09;2028
Obama;08/08/2014;43;51;1/20/09;2026
Obama;08/07/2014;44;50;1/20/09;2025
Obama;08/06/2014;41;53;1/20/09;2024
Obama;08/05/2014;41;53;1/20/09;2023
Obama;08/04/2014;42;53;1/20/09;2022
Obama;08/03/2014;42;53;1/20/09;2021
Obama;08/02/2014;41;54;1/20/09;2020
Obama;08/01/2014;42;53;1/20/09;2019
Obama;7/31/2014;42;53;1/20/09;2018
Obama;7/30/2014;41;54;1/20/09;2017
Obama;7/29/2014;39;55;1/20/09;2016
Obama;7/28/2014;40;54;1/20/09;2015
Obama;7/27/2014;41;52;1/20/09;2014
Obama;7/26/2014;40;52;1/20/09;2013
Obama;7/25/2014;40;53;1/20/09;2012
Obama;7/24/2014;39;54;1/20/09;2011
Obama;7/23/2014;42;52;1/20/09;2010
Obama;7/22/2014;42;51;1/20/09;2009
Obama;7/21/2014;44;49;1/20/09;2008
Obama;7/20/2014;44;50;1/20/09;2007
Obama;7/19/2014;44;52;1/20/09;2006
Obama;7/18/2014;43;53;1/20/09;2005
Obama;7/17/2014;42;53;1/20/09;2004
Obama;7/16/2014;42;52;1/20/09;2003
Obama;7/15/2014;43;51;1/20/09;2002
Obama;7/14/2014;44;51;1/20/09;2001
Obama;7/13/2014;43;52;1/20/09;2000
Obama;07/12/2014;42;53;1/20/09;1999
Obama;07/11/2014;42;53;1/20/09;1998
Obama;07/10/2014;41;55;1/20/09;1997
Obama;07/09/2014;42;53;1/20/09;1996
Obama;07/08/2014;42;54;1/20/09;1995
Obama;07/07/2014;44;51;1/20/09;1994
Obama;07/06/2014;44;52;1/20/09;1993
Obama;07/05/2014;45;51;1/20/09;1992
Obama;07/03/2014;43;52;1/20/09;1990
Obama;07/02/2014;41;53;1/20/09;1989
Obama;07/01/2014;40;54;1/20/09;1988
Obama;6/30/2014;41;53;1/20/09;1987
Obama;6/29/2014;42;52;1/20/09;1986
Obama;6/28/2014;43;51;1/20/09;1985
Obama;6/27/2014;43;51;1/20/09;1984
Obama;6/26/2014;42;52;1/20/09;1983
Obama;6/25/2014;42;52;1/20/09;1982
Obama;6/24/2014;42;53;1/20/09;1981
Obama;6/23/2014;42;53;1/20/09;1980
Obama;6/22/2014;40;55;1/20/09;1979
Obama;6/21/2014;41;54;1/20/09;1978
Obama;6/20/2014;40;54;1/20/09;1977
Obama;6/19/2014;41;54;1/20/09;1976
Obama;6/18/2014;41;55;1/20/09;1975
Obama;6/17/2014;41;54;1/20/09;1974
Obama;6/16/2014;41;53;1/20/09;1973
Obama;6/15/2014;41;53;1/20/09;1972
Obama;6/14/2014;40;55;1/20/09;1971
Obama;6/13/2014;41;54;1/20/09;1970
Obama;06/12/2014;43;51;1/20/09;1969
Obama;06/11/2014;45;49;1/20/09;1968
Obama;06/10/2014;46;47;1/20/09;1967
Obama;06/09/2014;44;50;1/20/09;1966
Obama;06/08/2014;45;49;1/20/09;1965
Obama;06/07/2014;43;51;1/20/09;1964
Obama;06/06/2014;44;50;1/20/09;1963
Obama;06/05/2014;43;51;1/20/09;1962
Obama;06/04/2014;43;51;1/20/09;1961
Obama;06/02/2014;43;52;1/20/09;1959
Obama;06/01/2014;44;51;1/20/09;1958
Obama;5/31/2014;44;52;1/20/09;1957
Obama;5/30/2014;44;52;1/20/09;1956
Obama;5/29/2014;45;51;1/20/09;1955
Obama;5/28/2014;45;50;1/20/09;1954
Obama;5/27/2014;45;50;1/20/09;1953
Obama;5/26/2014;44;52;1/20/09;1952
Obama;5/25/2014;44;52;1/20/09;1951
Obama;5/24/2014;42;54;1/20/09;1950
Obama;5/23/2014;44;51;1/20/09;1949
Obama;5/22/2014;44;51;1/20/09;1948
Obama;5/21/2014;45;49;1/20/09;1947
Obama;5/20/2014;42;52;1/20/09;1946
Obama;5/19/2014;42;53;1/20/09;1945
Obama;5/18/2014;43;52;1/20/09;1944
Obama;5/17/2014;44;51;1/20/09;1943
Obama;5/16/2014;46;48;1/20/09;1942
Obama;5/15/2014;44;49;1/20/09;1941
Obama;5/14/2014;44;50;1/20/09;1940
Obama;5/13/2014;45;49;1/20/09;1939
Obama;05/12/2014;46;49;1/20/09;1938
Obama;05/11/2014;44;50;1/20/09;1937
Obama;05/10/2014;45;50;1/20/09;1936
Obama;05/09/2014;45;50;1/20/09;1935
Obama;05/08/2014;47;48;1/20/09;1934
Obama;05/07/2014;44;51;1/20/09;1933
Obama;05/06/2014;45;50;1/20/09;1932
Obama;05/05/2014;43;52;1/20/09;1931
Obama;05/04/2014;44;51;1/20/09;1930
Obama;05/03/2014;42;53;1/20/09;1929
Obama;05/02/2014;43;51;1/20/09;1928
Obama;05/01/2014;45;49;1/20/09;1927
Obama;4/30/2014;46;49;1/20/09;1926
Obama;4/29/2014;43;52;1/20/09;1925
Obama;4/28/2014;44;52;1/20/09;1924
Obama;4/27/2014;43;52;1/20/09;1923
Obama;4/26/2014;45;50;1/20/09;1922
Obama;4/25/2014;44;51;1/20/09;1921
Obama;4/24/2014;44;50;1/20/09;1920
Obama;4/23/2014;45;49;1/20/09;1919
Obama;4/22/2014;45;49;1/20/09;1918
Obama;4/21/2014;46;48;1/20/09;1917
Obama;4/19/2014;45;49;1/20/09;1915
Obama;4/18/2014;45;49;1/20/09;1914
Obama;4/17/2014;43;50;1/20/09;1913
Obama;4/16/2014;42;51;1/20/09;1912
Obama;4/15/2014;42;52;1/20/09;1911
Obama;4/14/2014;43;51;1/20/09;1910
Obama;4/13/2014;44;50;1/20/09;1909
Obama;04/12/2014;43;51;1/20/09;1908
Obama;04/11/2014;43;51;1/20/09;1907
Obama;04/10/2014;42;52;1/20/09;1906
Obama;04/09/2014;42;52;1/20/09;1905
Obama;04/08/2014;44;51;1/20/09;1904
Obama;04/07/2014;44;51;1/20/09;1903
Obama;04/06/2014;44;52;1/20/09;1902
Obama;04/05/2014;42;53;1/20/09;1901
Obama;04/04/2014;43;53;1/20/09;1900
Obama;04/03/2014;45;50;1/20/09;1899
Obama;04/02/2014;45;50;1/20/09;1898
Obama;04/01/2014;44;50;1/20/09;1897
Obama;3/31/2014;44;51;1/20/09;1896
Obama;3/30/2014;45;50;1/20/09;1895
Obama;3/29/2014;43;52;1/20/09;1894
Obama;3/28/2014;43;52;1/20/09;1893
Obama;3/27/2014;40;54;1/20/09;1892
Obama;3/26/2014;42;53;1/20/09;1891
Obama;3/25/2014;42;52;1/20/09;1890
Obama;3/24/2014;45;50;1/20/09;1889
Obama;3/23/2014;44;51;1/20/09;1888
Obama;3/22/2014;43;53;1/20/09;1887
Obama;3/21/2014;40;55;1/20/09;1886
Obama;3/20/2014;43;52;1/20/09;1885
Obama;3/19/2014;45;49;1/20/09;1884
Obama;3/18/2014;45;49;1/20/09;1883
Obama;3/17/2014;41;52;1/20/09;1882
Obama;3/16/2014;40;55;1/20/09;1881
Obama;3/15/2014;40;54;1/20/09;1880
Obama;3/14/2014;39;55;1/20/09;1879
Obama;3/13/2014;40;54;1/20/09;1878
Obama;03/12/2014;41;54;1/20/09;1877
Obama;03/11/2014;43;52;1/20/09;1876
Obama;03/10/2014;45;51;1/20/09;1875
Obama;03/09/2014;45;51;1/20/09;1874
Obama;03/08/2014;45;51;1/20/09;1873
Obama;03/06/2014;42;55;1/20/09;1871
Obama;03/05/2014;41;55;1/20/09;1870
Obama;03/04/2014;42;54;1/20/09;1869
Obama;03/03/2014;43;52;1/20/09;1868
Obama;03/02/2014;42;54;1/20/09;1867
Obama;03/01/2014;40;56;1/20/09;1866
Obama;2/28/2014;40;56;1/20/09;1865
Obama;2/27/2014;42;54;1/20/09;1864
Obama;2/26/2014;42;54;1/20/09;1863
Obama;2/25/2014;43;54;1/20/09;1862
Obama;2/24/2014;44;53;1/20/09;1861
Obama;2/23/2014;44;52;1/20/09;1860
Obama;2/22/2014;44;51;1/20/09;1859
Obama;2/21/2014;44;51;1/20/09;1858
Obama;2/20/2014;45;50;1/20/09;1857
Obama;2/19/2014;46;50;1/20/09;1856
Obama;2/18/2014;44;50;1/20/09;1855
Obama;2/17/2014;42;52;1/20/09;1854
Obama;2/16/2014;41;53;1/20/09;1853
Obama;2/15/2014;41;53;1/20/09;1852
Obama;2/14/2014;40;52;1/20/09;1851
Obama;2/13/2014;40;52;1/20/09;1850
Obama;02/12/2014;39;51;1/20/09;1849
Obama;02/11/2014;40;51;1/20/09;1848
Obama;02/10/2014;42;50;1/20/09;1847
Obama;02/09/2014;42;51;1/20/09;1846
Obama;02/08/2014;41;51;1/20/09;1845
Obama;02/07/2014;39;52;1/20/09;1844
Obama;02/06/2014;40;51;1/20/09;1843
Obama;02/05/2014;41;50;1/20/09;1842
Obama;02/03/2014;40;51;1/20/09;1840
Obama;02/01/2014;41;51;1/20/09;1838
Obama;1/31/2014;42;51;1/20/09;1837
Obama;1/30/2014;43;50;1/20/09;1836
Obama;1/29/2014;42;49;1/20/09;1835
Obama;1/28/2014;41;50;1/20/09;1834
Obama;1/27/2014;41;50;1/20/09;1833
Obama;1/26/2014;41;52;1/20/09;1832
Obama;1/25/2014;42;51;1/20/09;1831
Obama;1/24/2014;43;50;1/20/09;1830
Obama;1/23/2014;43;49;1/20/09;1829
Obama;1/22/2014;42;49;1/20/09;1828
Obama;1/21/2014;42;49;1/20/09;1827
Obama;1/20/2014;41;50;1/20/09;1826
Obama;1/19/2014;40;51;1/20/09;1825
Obama;1/18/2014;40;52;1/20/09;1824
Obama;1/17/2014;39;53;1/20/09;1823
Obama;1/16/2014;39;53;1/20/09;1822
Obama;1/15/2014;39;53;1/20/09;1821
Obama;1/14/2014;40;52;1/20/09;1820
Obama;1/13/2014;40;53;1/20/09;1819
Obama;01/12/2014;42;51;1/20/09;1818
Obama;01/11/2014;43;51;1/20/09;1817
Obama;01/10/2014;42;50;1/20/09;1816
Obama;01/09/2014;42;50;1/20/09;1815
Obama;01/08/2014;41;51;1/20/09;1814
Obama;01/07/2014;41;52;1/20/09;1813
Obama;01/06/2014;41;53;1/20/09;1812
Obama;01/05/2014;41;53;1/20/09;1811
Obama;01/04/2014;40;53;1/20/09;1810
Obama;01/03/2014;40;53;1/20/09;1809
Obama;01/02/2014;42;50;1/20/09;1808
Obama;12/29/2013;44;49;1/20/09;1804
Obama;12/28/2013;44;49;1/20/09;1803
Obama;12/27/2013;42;52;1/20/09;1802
Obama;12/26/2013;40;53;1/20/09;1801
Obama;12/23/2013;39;54;1/20/09;1798
Obama;12/22/2013;40;53;1/20/09;1797
Obama;12/21/2013;40;53;1/20/09;1796
Obama;12/20/2013;40;52;1/20/09;1795
Obama;12/19/2013;40;52;1/20/09;1794
Obama;12/18/2013;41;51;1/20/09;1793
Obama;12/17/2013;42;50;1/20/09;1792
Obama;12/16/2013;41;50;1/20/09;1791
Obama;12/15/2013;41;50;1/20/09;1790
Obama;12/14/2013;41;51;1/20/09;1789
Obama;12/13/2013;41;50;1/20/09;1788
Obama;12/12/2013;42;49;1/20/09;1787
Obama;12/11/2013;42;49;1/20/09;1786
Obama;12/10/2013;41;49;1/20/09;1785
Obama;12/09/2013;40;51;1/20/09;1784
Obama;12/08/2013;41;50;1/20/09;1783
Obama;12/06/2013;42;51;1/20/09;1781
Obama;12/05/2013;43;50;1/20/09;1780
Obama;12/04/2013;42;51;1/20/09;1779
Obama;12/03/2013;41;51;1/20/09;1778
Obama;12/02/2013;40;53;1/20/09;1777
Obama;12/01/2013;41;52;1/20/09;1776
Obama;11/30/2013;42;52;1/20/09;1775
